"x1" "x2" "y" "color0" "col1" "col2" "col_eucl" "col_gkl" "col_log" "col_ita" "col_poly4" "col_exp" "pred_euc" "pred_gkl" "pred_log" "pred_ita" "pred_exp" "pred_poly4"
-0.0611568274907768 -0.162551121250726 0.369549953826612 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2" 0.350373307124021 0.745035721118357 0.74719583869078 0.684194024166056 0.736859696146096 0.589378205223707
-0.757632825290784 -1.802798779984 0.694339975372968 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.732843107658645 0.740607757194895 0.738047622971928 0.743423553913135 0.733900827567837 0.626774748792149
-0.28631686931476 -1.31222780132666 0.57557007529289 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.586778163878003 0.586709358870745 0.58815549712264 0.584372446391769 0.58611463837569 0.60877419877923
-0.259596526157111 -0.965643603145145 0.433170957969992 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.520467547107641 0.51237106623236 0.51610904389884 0.508054662058617 0.51924076535205 0.603993606595875
-0.95562231191434 -1.87270742878318 0.826227998417194 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.769413304377359 0.777229152655527 0.773868051028449 0.781488698597913 0.770995160618168 0.632730194481086
-0.726797344628721 -1.59709678287618 0.66817781533796 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.691683299323767 0.69480535585966 0.693631792951136 0.696365081421442 0.692374797262916 0.62354929368136
-0.146730613894761 -1.75237190409098 0.670245435672409 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.650092209811357 0.661630844547378 0.660471598485791 0.660866785342693 0.649774136348589 0.610348595024126
-0.729222187539563 -1.45411264866125 0.55125262876564 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.665946289366958 0.665647019635004 0.665395311582266 0.666463031931564 0.66643407961048 0.621925559740165
-0.533760955557227 -1.33302358752117 0.566112475134616 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.620363616235993 0.618774984943827 0.619651297727351 0.617890043596328 0.620257892950376 0.615431933132669
-0.737190219340846 -0.955467245541513 0.514924198962019 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.576131765676603 0.563904878455871 0.566868922225475 0.562124603290045 0.575908101058672 0.616250264272428
-0.424581391504034 -1.80986296564806 0.731232139264335 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.694019608136642 0.704663840169658 0.702643620530012 0.705710888381844 0.694377753991636 0.618227149455242
-0.127350416267291 -0.468884952436201 0.42055999145215 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.414110463643818 0.395272799256812 0.402460874212515 0.645354505700068 0.411876119119568 0.594706960155816
-0.947207307908684 -1.1484256275231 0.652520572998769 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.636550597562706 0.627204333029306 0.62854925656943 0.627584376618137 0.637056461252888 0.623968837815507
-0.0027737042400986 -0.145530713791959 0.394484825094824 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2" 0.340243792766442 0.736463062122561 0.738556703931336 0.677691857199258 0.728404778039478 0.587664459953434
-0.0802303114905953 -0.883699329290539 0.452623880418197 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.483949173804665 0.475363546666176 0.479947698418635 0.571111930543257 0.482220368855158 0.598378810730229
-0.595994143048301 -1.36240611507092 0.603076138932089 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.633207212729232 0.631810920920516 0.632387484021065 0.631419002461178 0.633277061481659 0.617391269331899
-0.444543936057016 -0.587145418464206 0.550769356447134 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.473838467525974 0.455231793666461 0.46109610298345 0.608371541397865 0.472452974793304 0.604321876666615
-0.456836151657626 -0.57171360978391 0.465458773333594 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.472509594038741 0.453435721701734 0.459378368177616 0.608972535545116 0.471127758637646 0.6044583993479
-0.768381519475952 -1.2313530219486 0.680360251689458 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.630110780100549 0.624193257145373 0.625315518304175 0.624042489148249 0.630356622787821 0.620312794891315
-0.82320059533231 -1.78781690313481 0.687982859420764 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.738012129772942 0.744886543730539 0.742308147538445 0.747978611069602 0.739187720259402 0.628297198207015
-0.0488036873284727 -0.522280648932792 0.349964145208067 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.414371288185047 0.397443389695707 0.404423740893127 0.624323659826038 0.412047524892796 0.593301276214779
-0.00196522753685713 -0.202987022115849 0.312660037437625 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2" 0.350605855498534 0.728976886074944 0.731078800556472 0.668313670419927 0.719023269570874 0.588321235877402
-0.670467700343579 -1.83641682686284 0.774406966718818 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.728465665079872 0.737739737695428 0.73511513645114 0.740260788626788 0.729386704371351 0.624912434008609
-0.343152169371024 -0.962213406385854 0.536944825566171 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.529905737849467 0.521047387610722 0.524660650596598 0.517165949429866 0.528852042624507 0.606118464329225
-0.892212605569512 -0.494250567164272 0.479483797313948 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.510840615604475 0.486379300566102 0.49205807291302 0.547608573893616 0.510273617253218 0.614827328491123
-0.735501092160121 -1.80191551523749 0.725192053451454 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.730016986309318 0.737940807712908 0.735425313041132 0.740631908378746 0.731026242488775 0.626190793186644
-0.944419981446117 -1.04870350400452 0.659669031704217 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.618061362385915 0.606365407066288 0.608361139765036 0.606202472141625 0.618415607380605 0.622720330262632
-0.257371572777629 -1.95464765222277 0.689353137282711 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.700239294167737 0.715689278287643 0.713025315313632 0.716595939942872 0.700452541557593 0.615601770066038
-0.136719158152118 -1.1873423374258 0.601964737666786 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.546027744375451 0.544205865443379 0.546723963266891 0.540396622063369 0.5448629167681 0.603424330593723
-0.902499224524945 -1.5055906820111 0.657560547883981 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.696185223760581 0.695699884960962 0.694810042739953 0.697728071133394 0.697117552069416 0.62702319112964
-0.0771253474522382 -0.196213333401829 0.28728417635238 "group1" "group1" "group1" "1" "3" "2" "3" "1" "1" 0.358424317093712 0.743676170175352 0.745859091955881 0.681302469164309 0.355684590451977 0.590189087971023
-0.683215212775394 -1.28685833569616 0.587239643505699 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.629958444822968 0.626054768488302 0.626967282245618 0.625735950998479 0.630103841023356 0.61876045067956
-0.788685718085617 -0.942106200032867 0.511054493025539 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.579901118802092 0.566937124364771 0.569897153961831 0.565365385342934 0.579767697713138 0.617427153677041
-0.736046110279858 -0.319430144876242 0.429078484689459 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1" 0.460208885063049 0.62905435874163 0.439945741330085 0.605315342529908 0.459053636623016 0.608718223218778
-0.487486939877272 -0.241378613142297 0.415629345209541 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1" 0.416066225753536 0.678353709882185 0.396912511847917 0.661891451679337 0.414267157123892 0.601356230198687
-0.725891457172111 -1.08392086185049 0.501870604650402 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.598154931073135 0.589075936602834 0.591227845525764 0.587914336410817 0.598094832850457 0.617472638240717
-0.610614503035322 -1.697757276427 0.725912076994775 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.6960157473226 0.702478409633567 0.700857168319694 0.703940904275955 0.696606651801 0.621725794613761
-0.424992230720818 -0.263740016124211 0.391712513650396 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1" 0.412610672585579 0.684044308788011 0.394462793817139 0.668719042648378 0.410711063826555 0.600000463596688
-0.948287297505885 -1.75096514709294 0.696688097871247 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.746367809113721 0.751347133116138 0.748787463953677 0.754922478263726 0.747756185522046 0.631104095662064
-0.0545863127335906 -0.449786974932067 0.422852478772802 "group1" "group1" "group1" "1" "3" "1" "3" "1" "1" 0.401870840161068 0.707145337810589 0.390610971639571 0.636910228542378 0.399453501153415 0.592596030189442
-0.491608617128804 -1.33920894549228 0.69712811615191 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.616413190095044 0.61531488982333 0.616225264327949 0.614234097061227 0.616226655578725 0.614412527839017
-0.152219163486734 -0.115779321547598 0.36458995479237 "group1" "group1" "group1" "1" "3" "2" "3" "1" "2" 0.352825564072517 0.767769922283354 0.770022041183953 0.70613974362709 0.761821049873627 0.591186359602344
-0.237008164869621 -0.252372165862471 0.397165038860198 "group1" "group1" "group1" "1" "1" "1" "3" "1" "1" 0.387902281320625 0.713718074929888 0.371418627120498 0.697571498000846 0.385585381059646 0.594994824779303
-0.0474500940181315 -1.51629980322905 0.613597817763123 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.595160930234841 0.601891711665609 0.602436106727061 0.599339643901754 0.594286379618274 0.60499117651355
-0.253508412977681 -1.25045604875777 0.585979467453721 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.571582015257163 0.57031077256834 0.572214704644509 0.567468960759995 0.570758320738976 0.60719534747802
-0.90392021369189 -0.643407193222083 0.446012033358262 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.539403249609641 0.518395045245511 0.523087131176914 0.519312417538808 0.539079099032645 0.61689010832397
-0.686161383753642 -1.99293137683999 0.773532194012083 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.758847790104302 0.771717565505311 0.768051610521653 0.775152207722277 0.760030922135873 0.627165302331329
-0.94406189606525 -1.42105359223206 0.778065343476603 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.685801375854272 0.682966523498971 0.682551146512577 0.684772621190997 0.686698799586918 0.627103115539753
-0.0788103924132884 -1.60838713599369 0.684684326798347 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.615701367989272 0.624367583171137 0.624260374708408 0.62247303194391 0.615028185720222 0.606890087446953
-0.494091858621687 -0.218321900861338 0.414641141437019 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1" 0.412664381315672 0.681056777096052 0.393046101144792 0.664815706672358 0.410845708912704 0.601255428592558
-0.83230322599411 -1.38320809323341 0.653920448580991 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.665452800835156 0.662627485265193 0.66265376365792 0.663627185467047 0.666056726773014 0.623760516548953
-0.870524258585647 -0.815913800452836 0.50829065477976 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.566784713010961 0.550152323048109 0.553785797455551 0.494673331342707 0.566641383170346 0.618059468533439
-0.571654790546745 -0.613332275627181 0.503506375669878 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.493913554566986 0.474894996248499 0.480366167316312 0.581857695020045 0.492837251207654 0.607924802971853
-0.940068767173216 -0.257738323416561 0.418274512818723 "group1" "group2" "group1" "1" "1" "1" "1" "1" "1" 0.473548921981311 0.608670519582757 0.450197899760033 0.581033066108067 0.472738422920994 0.61327771995454
-0.0634169890545309 -1.11308838960249 0.612143879911623 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.523682650503245 0.520691061230848 0.523819009050759 0.516091248201144 0.52225310777009 0.600648863171628
-0.445739794988185 -1.88118381446693 0.724910258706505 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.709551068769114 0.721719759419594 0.719200382324216 0.723259075180207 0.710058501396339 0.619616729840285
-0.461387360701337 -0.170897907810286 0.356497509970053 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1" 0.400092638912461 0.693476506640541 0.379977086579158 0.678805774065212 0.398134978786623 0.599848510704455
-0.12861747154966 -1.32320840607863 0.592250420445226 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.569785307773929 0.571261634543666 0.572913964465359 0.568127640522369 0.568801689444733 0.604816989559031
-0.042949202703312 -0.843536511599086 0.514878916425706 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.472148103575466 0.462910528033306 0.467820376066775 0.571676151363012 0.470281163310297 0.596938940762856
-0.418645843164995 -1.34019519854337 0.61244392874338 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.607805802474233 0.607324988830002 0.608357280095991 0.605853738704741 0.607465189755992 0.612533353442811
-0.591585345799103 -0.857018436072394 0.540004623107139 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.540674770725409 0.527291228560024 0.531148978321035 0.524200213818284 0.539996934256794 0.611315703472257
-0.683960220078006 -0.365380328777246 0.559245338943771 "group1" "group1" "group1" "1" "1" "1" "1" "1" "1" 0.462301003876388 0.62943556045642 0.443349037863491 0.606193611724736 0.461101860847281 0.607910440013698
-0.847809005528688 -1.30805493558291 0.616222155752225 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.653639178709475 0.648899734022166 0.649385518177316 0.649585711244689 0.654166368608879 0.623275873054953
-0.157083095284179 -0.836698279902339 0.485768743259056 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.484648437615911 0.474318964065957 0.479072399765915 0.59084510678884 0.48301478234159 0.599816024828454
-0.0992583616171032 -0.52251559777651 0.437110311293705 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.420490328622201 0.403157244689864 0.410047349728554 0.632273090458788 0.418274451861268 0.594611564872502
-0.714552913559601 -0.619713578838855 0.48545771242027 "group1" "group1" "group1" "1" "2" "1" "1" "1" "1" 0.512284475497783 0.492254328245219 0.497432881259093 0.556113258992981 0.5115220791717 0.611703234552465
-0.314008357003331 -0.118348752032034 0.374778665993921 "group1" "group1" "group1" "1" "1" "3" "1" "1" "1" 0.372777622999401 0.723708947427691 0.919980625759538 0.713456272224753 0.370429061308007 0.595409384402976
-0.71119302068837 -0.895317996060476 0.543485085099843 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.56205126141528 0.548605082167783 0.552004433113721 0.546365433654314 0.561684316074479 0.614867062888491
-0.208353549940512 -1.086256721057 0.450903773636344 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.53625292460531 0.531443015805056 0.53448988388753 0.527487166288367 0.535093115135132 0.604088355786331
-0.0567537902388722 -1.85867778123356 0.693580363015381 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.658608349240254 0.673408537784186 0.671718964549715 0.672719246104357 0.658253786986888 0.609270807089507
-0.852945497026667 -1.87800791529007 0.786342973971652 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.758012815976164 0.766790702016808 0.763575825580729 0.770521487714122 0.759383561407332 0.630131878535422
-0.059179687872529 -0.785115366638638 0.378791813428662 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.463467677248726 0.452708126064553 0.457967830970067 0.583651062331468 0.461549988350772 0.596670440673557
-0.826181769371033 -0.159835891751573 0.387289763027459 "group1" "group2" "group1" "1" "1" "3" "1" "1" "1" 0.442011182739804 0.641181975324688 0.815931150103302 0.617903700107742 0.440814916127928 0.609171562928559
-0.539535079384223 -0.117811289476231 0.336055784901245 "group1" "group2" "group1" "1" "1" "3" "1" "1" "1" 0.399840026485379 0.690372656392346 0.874536590955754 0.674694596411937 0.39797138615589 0.601247500157192
-0.264864801662043 -1.15228889796417 0.619095252726713 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.555079180944415 0.551380089649673 0.553899887533595 0.548080231846786 0.554136286385724 0.606331711658465
-0.575234486954287 -1.4888391993707 0.67391668893707 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.653723179611032 0.655503737727684 0.655297890069147 0.655668492352453 0.653933477355039 0.6183446339172
-0.205382247455418 -0.762905253912322 0.467203344323021 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.477031730486295 0.464553499245363 0.469699963996147 0.610371468467635 0.475393224636628 0.600197254933146
-0.920292735332623 -1.43497512652539 0.747941786441032 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.685473145257569 0.683163001161051 0.682699251345924 0.684913889803896 0.686340242477045 0.626651356887438
-0.844176213024184 -1.02157078203745 0.591286265314056 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.601049699188324 0.589524388870729 0.591872140573956 0.588674208234907 0.601150639810228 0.619802499228618
-0.908297654008493 -1.77521189306863 0.823253241309969 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.745965757576419 0.751847484501855 0.749201089007337 0.755334311567758 0.747304317208097 0.630353779502312
-0.381867028074339 -1.5969554908108 0.704225902147874 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.6501175273719 0.656044459979506 0.655478371048572 0.655732876699918 0.650073605600174 0.614608864367564
-0.900383901083842 -1.11717314687558 0.662589873230498 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.625222396194193 0.615513847939694 0.617143534940677 0.615474537759925 0.625582801848134 0.622386784247018
-0.10938965016976 -0.817502915486694 0.458664456447451 "group1" "group1" "group1" "1" "2" "1" "3" "1" "1" 0.475410351829028 0.46501251605851 0.469974150334944 0.586385333514419 0.473646997501905 0.598353644507808
-0.427690541604534 -0.103605247149244 0.347013495584331 "group1" "group2" "group1" "1" "1" "3" "1" "1" "1" 0.383784470591354 0.709216088974512 0.897360024766935 0.696467354413416 0.381656682783974 0.598181515744481
-0.851584274787456 -1.96370030588005 0.728528864487759 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.773448447848756 0.784276033375179 0.780508514619364 0.788453035855218 0.774941474288955 0.631107389656944
-0.354007067391649 -1.38388252758887 0.552965183937002 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.607974240591545 0.609059000244376 0.60992199248481 0.607468465078173 0.607559671357466 0.61137357452019
-0.376481229672208 -1.4411665441934 0.536025435842516 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.621108873579831 0.623373444200875 0.623825882840448 0.622208010273627 0.620825890142354 0.612631680576472
-0.189324506325647 -1.37074254776817 0.617563881183257 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.58574945484858 0.587862372095548 0.589100066706045 0.585309207230949 0.584964672098774 0.606950883808555
-0.0486179422587156 -1.03931286674924 0.47108785083076 "group1" "group1" "group1" "1" "2" "1" "2" "1" "1" 0.508470196569716 0.503843977655805 0.507475799131146 0.49877339052256 0.506901336055287 0.59939512938242
0.00713822870034899 1.74517148911002 0.953876837061049 "group2" "group3" "group3" "2" "3" "3" "3" "2" "3" 1.00636214790759 0.97608769335732 1.02160557613166 0.980517069687581 0.900240210486582 0.814178444032147
0.769137897486699 0.136744960211217 0.726263164211677 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2" 0.663981043332525 0.630429596904488 0.631635209101246 0.600939026367722 0.625810142861836 0.564331019123217
0.3207748522982 0.456656363792717 0.784745557286316 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.789027021066942 0.753810793134596 0.755455110527334 0.723421656012585 0.763103984705877 0.830162831690518
0.603804107734418 0.50187699124217 0.7305781366844 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2" 0.73313665597482 0.707490165162895 0.70881816414106 0.685896858769652 0.716127987307337 0.808090837535436
0.794800043045132 0.10642721131444 0.674249505292903 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2" 0.655704462456518 0.621834444576209 0.623016860799343 0.591995547996306 0.616023878703446 0.56402360632032
0.16807531417861 1.68504621452632 0.948450693904383 "group2" "group3" "group3" "2" "3" "2" "3" "2" "3" 1.05852743491209 0.938786792805507 0.940402138345824 0.945359939897807 0.926940589458747 0.80422119731825
0.323779036756605 1.31594741619648 0.893709247870449 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3" 0.868506852671745 0.862992202215752 0.864496310628302 0.861287969610248 0.984505504538897 0.80398168650534
0.0101634304720063 0.275624939240515 0.850571817260629 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2" 0.838112371772715 0.787864803209557 0.789877204521684 0.743447952613838 0.793556558759936 0.582361445868122
0.923054308588517 3.15592455102091 0.905873550626064 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3" 0.912793610902306 0.98765858466941 0.988214989963354 1.0626471770297 0.873294779686347 0.898184080470626
0.36615615103156 0.0145776583813131 0.6327878705995 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2" 0.738171298093028 0.689002792078384 0.690667991141863 0.64506491251004 0.683416560829488 0.576215194232928
0.34318254282698 1.11559824548186 0.846594294442306 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2" 0.845706171205214 0.83383545209393 0.835350294441622 0.825960994764196 0.86462561666503 0.808615228492652
0.591393548042929 0.182734292466193 0.669589262595374 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2" 0.70601632509105 0.669018899598729 0.670411308217305 0.636481018312669 0.667256970441218 0.568394740742894
0.609678970163173 0.0257002487778664 0.706649212547225 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2" 0.68749166775672 0.645599436393663 0.646996897810226 0.608304577889774 0.638535689029752 0.569773178733875
0.327422982081771 0.365009629633278 0.879105471590992 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.77907028721217 0.740883515143602 0.742535175629142 0.70761451885585 0.747112962947181 0.832445350628581
0.301312968600541 0.462726057507098 0.704225359385502 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.793726040325787 0.758168142805027 0.759832748434162 0.727479773404511 0.767808219124059 0.831403237108638
0.186353609897196 0.261086937040091 0.783212297965485 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2" 0.799339578940756 0.753578008153713 0.755400298676303 0.713215513402195 0.757458149294461 0.577967015120114
0.17962044570595 0.0409208675846457 0.831448840587205 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2" 0.780241842243401 0.726701389301867 0.72856611693968 0.678835689997834 0.723393243667231 0.58073847747189
0.652573726118958 1.8215567524636 0.849884207588449 "group2" "group3" "group2" "3" "3" "2" "3" "3" "3" 0.845822652968267 0.867041005921769 0.868105449967986 0.890638705814303 0.974916496427957 0.81798456149875
0.401984435019499 1.0342489350167 0.776725432875609 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2" 0.825633703345118 0.812623567514186 0.814087151940687 0.80355546385014 0.840293822042712 0.806771187761686
0.283249759324831 0.514937100466341 0.815265210435144 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.802430111389786 0.768160453279322 0.769836466953062 0.738745017064706 0.779653995106212 0.831147271350436
0.283734736964107 1.00084383109879 0.893371837975289 "group2" "group3" "group3" "3" "3" "2" "3" "2" "2" 0.847631663605989 0.830123117755242 0.831721172571236 0.816896982973899 0.857590021551456 0.816431314566322
0.563730608426032 0.0905946059188791 0.665504718123624 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2" 0.703300233199653 0.662344097511147 0.663781400864803 0.626026151726749 0.657761918099127 0.570198453305031
1.24027273665673 0.096545381101956 0.44065468784802 "group2" "group1" "group2" "3" "3" "2" "3" "1" "2" 0.560178571406787 0.538577081665745 0.53927454623242 0.519883807269041 0.529069787418626 0.552595880329016
0.146052028983831 0.17600329965353 0.874268252464118 "group2" "group3" "group1" "3" "3" "2" "3" "1" "2" 0.799965426897896 0.750130604382569 0.752010468645919 0.705897405558329 0.751518166769595 0.580015024363267
0.107446111273021 1.08400205197466 0.922739234017823 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3" 0.892823315238192 0.873191066995139 0.874968405494952 0.858192545218403 0.980534958963412 0.826815760537839
0.210034279385582 0.447758781429613 0.822566015921157 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.811715287661495 0.773057878189975 0.774824559554222 0.739520036587818 0.782896710548562 0.838533173814323
0.0735967864748091 0.353100442776777 0.87581093703963 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.831864694092573 0.786082898961886 0.788013675347872 0.745879297032376 0.793841985685545 0.851374493376813
0.152620582375675 1.08333161189677 0.832999312674148 "group2" "group3" "group3" "3" "3" "2" "3" "2" "3" 0.883167153439387 0.864790462383261 0.866518570082064 0.850933236759368 0.986375655655717 0.823531156670887
0.78051154776932 1.31475530839981 0.779160651131944 "group2" "group3" "group2" "3" "3" "2" "3" "2" "2" 0.7713999315277 0.778772020859403 0.779777495415592 0.7887927421906 0.81280047631677 0.770604211576597
0.563877726884043 0.399352432228625 0.686585999718606 "group2" "group3" "group1" "3" "3" "2" "3" "2" "2" 0.732056681731892 0.70174643600025 0.703134378150631 0.675711446792805 0.707315366922835 0.814109286412363
0.316568395355716 0.0896429647691548 0.784824718133288 "group2" "group1" "group1" "3" "3" "2" "3" "1" "2" 0.755701067617477 0.707716198647353 0.70942359369948 0.665000098580718 0.704973511698343 0.57661481088391
