"x1" "x2" "color0" "color_euc" "color_gkl" "color_poly5" "color_ita"
50.7036856917625 1.96363690365668 "1" "2" "2" "1" "1"
20.2497093420701 3.24438947803321 "1" "1" "2" "1" "1"
11.6659238468856 2.28393893595785 "1" "1" "1" "1" "1"
20.7225299999118 4.09305208159571 "1" "1" "2" "1" "1"
16.6683800704777 1.11764235460063 "1" "1" "1" "1" "1"
18.8602866325527 1.08376048724858 "1" "1" "2" "1" "1"
95.1767748230137 2.81233007937509 "1" "2" "2" "2" "1"
42.1159547846412 2.47426477252486 "1" "2" "2" "1" "1"
119.925840826412 3.43855402689327 "1" "2" "2" "2" "1"
31.0314202672782 1.25136414361774 "1" "2" "2" "1" "1"
51.7205410202644 4.10966623930221 "1" "2" "2" "1" "1"
13.5474554728717 1.86317770683569 "1" "1" "1" "1" "1"
14.7879687417299 1.68308871531864 "1" "1" "1" "1" "1"
34.531781169677 2.16365755349398 "1" "2" "2" "1" "1"
10.0325462594628 4.90455983189826 "1" "1" "1" "1" "1"
16.8347627614382 1.61337334290147 "1" "1" "1" "1" "1"
23.7914719805121 3.33975339171862 "1" "1" "2" "1" "1"
37.5585072292926 1.32212126627564 "1" "2" "2" "1" "1"
22.3624143470079 6.02424900198128 "1" "1" "2" "1" "2"
20.4146873578429 3.51853596660059 "1" "1" "2" "1" "1"
23.4878782462329 2.62568484797123 "1" "1" "2" "1" "1"
19.2719268240035 11.9471872778316 "1" "1" "1" "1" "2"
19.734137263149 1.85913456790149 "1" "1" "2" "1" "1"
19.6623442880809 1.15549147129059 "1" "1" "2" "1" "1"
21.5299115516245 2.01947091799229 "1" "1" "2" "1" "1"
43.7346868945246 1.29764763824642 "1" "2" "2" "1" "1"
21.1156915593892 2.43708107239547 "1" "1" "2" "1" "1"
22.1326515916735 1.95999089069664 "1" "1" "2" "1" "1"
26.350996493453 5.7919399215628 "1" "1" "2" "1" "1"
50.7658901793842 3.87498074008112 "1" "2" "2" "1" "1"
11.8417055532336 1.80592451523989 "1" "1" "1" "1" "1"
58.1881754447646 1.82449041958898 "1" "2" "2" "1" "1"
31.3100395715776 2.24149865005165 "1" "2" "2" "1" "1"
47.4109135178809 1.82112076614231 "1" "2" "2" "1" "1"
14.2861327622086 2.02434509806335 "1" "1" "1" "1" "1"
24.0299051246586 8.35860158088517 "1" "1" "2" "1" "2"
117.5473258213 4.73885912058835 "1" "2" "2" "2" "1"
34.6030679709258 1.34701677504927 "1" "2" "2" "1" "1"
14.1671150949391 2.28766004573929 "1" "1" "1" "1" "1"
17.6543374732137 1.9549573874101 "1" "1" "1" "1" "1"
34.2053750335219 1.91340059787035 "1" "2" "2" "1" "1"
10.6987907655823 4.9100843144763 "1" "1" "1" "1" "1"
49.4749787060504 1.52789767102678 "1" "2" "2" "1" "1"
25.609447118971 3.2045363280082 "1" "1" "2" "1" "1"
14.1705034888292 5.46183205932236 "1" "1" "1" "1" "2"
32.5429085416409 1.77363032102585 "1" "2" "2" "1" "1"
29.6195475562456 1.63689937721938 "1" "2" "2" "1" "1"
32.8537427066805 1.07826861465934 "1" "2" "2" "1" "1"
15.428811730817 5.10161425156479 "1" "1" "1" "1" "1"
44.5407147316222 1.00381241792375 "1" "2" "2" "1" "1"
31.572848240936 4.738903760742 "1" "2" "2" "1" "1"
21.5580177493393 11.9568125934978 "1" "1" "2" "1" "2"
14.2693341802806 2.63909136626032 "1" "1" "1" "1" "1"
32.7192332869899 2.91883160351756 "1" "2" "2" "1" "1"
37.2402743427994 2.17923202458769 "1" "2" "2" "1" "1"
27.5326036503876 7.31417837658075 "1" "1" "2" "1" "2"
12.6594545505941 1.22102571230292 "1" "1" "1" "1" "1"
39.1013905389195 1.07506384920147 "1" "2" "2" "1" "1"
15.6201958700044 4.48976657150273 "1" "1" "1" "1" "1"
39.4503571821337 2.01125143188983 "1" "2" "2" "1" "1"
18.5498700197786 1.63605773076415 "1" "1" "2" "1" "1"
18.4933650586754 1.75176475662738 "1" "1" "2" "1" "1"
18.9590299781412 2.22181731456569 "1" "1" "2" "1" "1"
41.012903524745 1.32643059823324 "1" "2" "2" "1" "1"
22.3683197703212 1.88890094961971 "1" "1" "2" "1" "1"
31.0507542817833 3.18258840802861 "1" "2" "2" "1" "1"
11.9828964417121 3.78829438657937 "1" "1" "1" "1" "1"
44.9526887742763 1.41967966449546 "1" "2" "2" "1" "1"
3.07533744155409 1.27747357060598 "2" "1" "1" "1" "1"
4.93188095448499 29.2593568025117 "2" "3" "3" "1" "3"
1.7985922402834 5.78498316369951 "2" "1" "1" "1" "3"
1.41223738901317 4.30953004769981 "2" "1" "1" "1" "3"
4.53926762176638 25.4003925091567 "2" "1" "3" "1" "3"
1.15986984307598 2.43456933088601 "2" "1" "1" "1" "3"
1.83278466947377 1.32526388111011 "2" "1" "1" "1" "3"
5.36962502797074 22.8171666496018 "2" "1" "3" "1" "3"
3.92610467953568 37.7399432865863 "2" "3" "3" "1" "3"
2.64469317460473 64.2486288033846 "2" "3" "3" "1" "3"
3.25886812797728 59.6567053165207 "2" "3" "3" "1" "3"
8.16269907434177 3.08220729604363 "2" "1" "1" "1" "1"
1.84000496845692 6.70313301868737 "2" "1" "1" "1" "3"
2.75546589112821 7.99082988314331 "2" "1" "1" "1" "3"
2.65521501182559 8.07616201601923 "2" "1" "1" "1" "3"
3.35183698473916 4.16992524079978 "2" "1" "1" "1" "3"
1.39920863136649 10.5004098489881 "2" "1" "1" "1" "3"
4.95459080843215 25.864514424438 "2" "1" "3" "1" "3"
1.3555609351024 4.85425315238535 "2" "1" "1" "1" "3"
6.40610829343028 44.9071315874286 "2" "3" "3" "1" "2"
1.236373658292 3.86452574918203 "2" "1" "1" "1" "3"
6.62270236319735 30.1101199744229 "2" "3" "3" "1" "2"
1.87132638615793 10.3799077067524 "2" "1" "1" "1" "3"
2.25977505091578 11.8570473734289 "2" "1" "1" "1" "3"
3.45293867724276 5.65550217777491 "2" "1" "1" "1" "3"
3.15356828263941 27.6840233831647 "2" "3" "3" "1" "3"
5.13995170203929 2.94595699198544 "2" "1" "1" "1" "1"
1.6746649518609 12.7667588870972 "2" "1" "1" "1" "3"
3.53000706984642 16.3315220578554 "2" "1" "1" "1" "3"
4.18112660927658 25.1558422884884 "2" "1" "3" "1" "3"
1.83416232329614 1.39457503098831 "2" "1" "1" "1" "3"
6.77906489711631 34.154580516923 "2" "3" "3" "1" "2"
1.82939625903964 70.9816222074342 "2" "3" "3" "3" "3"
5.1566598562706 8.93499069288373 "2" "1" "1" "1" "3"
1.61571289598942 4.6167674139142 "2" "1" "1" "1" "3"
1.34059344560589 8.29175912216306 "2" "1" "1" "1" "3"
1.48284994158894 63.2675149109135 "2" "3" "3" "1" "3"
2.51123989178779 19.4433118990603 "2" "1" "1" "1" "3"
1.22240796643377 2.29900260859066 "2" "1" "1" "1" "3"
3.52233257322552 17.278633202644 "2" "1" "1" "1" "3"
3.56176512307468 30.2407132295852 "2" "3" "3" "1" "3"
1.12694206926972 50.9180227120347 "2" "3" "3" "1" "3"
1.64305885694921 10.2578246816993 "2" "1" "1" "1" "3"
2.53916173047366 13.9276527371258 "2" "1" "1" "1" "3"
1.55249344464391 7.01179811172187 "2" "1" "1" "1" "3"
2.84032035051825 4.16247220151126 "2" "1" "1" "1" "3"
3.85551850782369 20.7323978311362 "2" "1" "1" "1" "3"
1.54042944032699 1.7260406948626 "2" "1" "1" "1" "3"
1.83445587941429 2.4455814473331 "2" "1" "1" "1" "3"
1.31714587124232 22.0148024937695 "2" "1" "1" "1" "3"
2.24144889321178 79.5799572947335 "2" "3" "3" "3" "3"
1.88237746804953 5.69818067927529 "2" "1" "1" "1" "3"
3.59548155768755 16.9840488425436 "2" "1" "1" "1" "3"
2.04975850670737 3.59633308276534 "2" "1" "1" "1" "3"
5.44316432227321 16.6084144479575 "2" "1" "1" "1" "3"
2.19381928065337 4.92783271745347 "2" "1" "1" "1" "3"
1.82764315418899 1.63291645608842 "2" "1" "1" "1" "3"
2.35742680728436 18.7748168669032 "2" "1" "1" "1" "3"
1.48700364399701 5.44919743382102 "2" "1" "1" "1" "3"
1.20690567512065 18.247252165431 "2" "1" "1" "1" "3"
3.22342573842945 12.518240571022 "2" "1" "1" "1" "3"
2.80749209589305 80.5509756686998 "2" "3" "3" "3" "3"
2.76653952888193 10.4281170330942 "2" "1" "1" "1" "3"
1.18705348204821 20.6423604031783 "2" "1" "1" "1" "3"
1.44102894193854 39.6638814566617 "2" "3" "3" "1" "3"
3.52525030320032 3.00289688073099 "2" "1" "1" "1" "3"
2.91230996135172 8.48072420310299 "2" "1" "1" "1" "3"
3.38747845767977 20.9452090441229 "2" "1" "1" "1" "3"
1.45104731805623 2.25742669217288 "2" "1" "1" "1" "3"
4.40573520569091 47.2794201749283 "2" "3" "3" "1" "3"
1.01500893011689 83.0521632912469 "2" "3" "3" "3" "3"
4.56601250154858 32.9068621082192 "2" "3" "3" "1" "3"
3.19587342356544 4.3437564727701 "2" "1" "1" "1" "3"
11.8853504391094 5.89289783872664 "2" "1" "1" "1" "2"
4.41806636188652 155.083432732221 "2" "3" "3" "3" "3"
3.12548094606938 19.5242042309585 "2" "1" "1" "1" "3"
1.48290271059897 19.6348571139496 "2" "1" "1" "1" "3"
1.04037043281832 58.4535144757508 "2" "3" "3" "1" "3"
4.20797649381187 12.9934252649546 "2" "1" "1" "1" "3"
1.36749642901123 3.21376004926782 "2" "1" "1" "1" "3"
2.98455028972569 18.101342230195 "2" "1" "1" "1" "3"
2.06931215524673 13.2127910889685 "2" "1" "1" "1" "3"
12.2086431675388 13.9220701567829 "2" "1" "1" "1" "2"
1.49324549175799 1.30040088813514 "2" "1" "1" "1" "3"
6.83969710733662 35.1637890769129 "2" "3" "3" "1" "2"
5.03945652495857 18.1252619839253 "2" "1" "1" "1" "3"
3.20284849769416 20.2655009395423 "2" "1" "1" "1" "3"
3.77405691502576 33.5263468769122 "2" "3" "3" "1" "3"
1.28019930422306 8.00770964846015 "2" "1" "1" "1" "3"
2.09443815052509 7.24430044554174 "2" "1" "1" "1" "3"
2.31435311213136 27.9804257332327 "2" "3" "3" "1" "3"
1.93621463142335 10.3069376982749 "2" "1" "1" "1" "3"
1.95796370040625 10.1811702912004 "2" "1" "1" "1" "3"
2.70963923472038 18.4921542211416 "2" "1" "1" "1" "3"
2.31766911782324 22.6350867505727 "2" "1" "3" "1" "3"
1.41658970620483 4.12443410046399 "2" "1" "1" "1" "3"
1.07190863229334 24.9778606957736 "2" "1" "3" "1" "3"
3.3182587622756 5.38050745506035 "2" "1" "1" "1" "3"
3.4319098366768 1.31421435065567 "2" "1" "1" "1" "1"
2.79213786043155 12.2727247364819 "2" "1" "1" "1" "3"
2.64659638321939 18.910536508167 "2" "1" "1" "1" "3"
6.59011357989082 20.8299654751065 "2" "1" "1" "1" "2"
4.90705460665708 15.0494971341434 "2" "1" "1" "1" "3"
1.08948469485878 6.83417620509863 "2" "1" "1" "1" "3"
2.02454522717744 8.22173169255257 "2" "1" "1" "1" "3"
3.55905675134602 1.87081298232079 "2" "1" "1" "1" "1"
1.11299127642773 42.8940535535045 "2" "3" "3" "1" "3"
3.44269502167639 22.7965319318119 "2" "1" "3" "1" "3"
1.3369111828506 11.3678486403078 "2" "1" "1" "1" "3"
1.99169533047825 8.96647623181343 "2" "1" "1" "1" "3"
2.55703579456302 17.144074666405 "2" "1" "1" "1" "3"
3.33552150978687 1.46868294477463 "2" "1" "1" "1" "1"
4.40131964145188 26.6530580474975 "2" "1" "3" "1" "3"
4.21721114404781 5.25115447736475 "2" "1" "1" "1" "3"
3.29846208161655 13.5949391743351 "2" "1" "1" "1" "3"
2.73911307929995 3.0811580400914 "2" "1" "1" "1" "3"
5.85702646871038 8.99509246610832 "2" "1" "1" "1" "2"
1.26276321243495 5.94334215481543 "2" "1" "1" "1" "3"
1.39599246624857 14.8857259912752 "2" "1" "1" "1" "3"
6.4648243372602 8.59207967668772 "2" "1" "1" "1" "2"
5.65951475103326 23.3236674061956 "2" "1" "3" "1" "3"
1.93581395968795 2.61412880755961 "2" "1" "1" "1" "3"
5.15932512161067 11.7276639621705 "2" "1" "1" "1" "3"
4.36726385710721 1.4934735073357 "2" "1" "1" "1" "1"
6.40453053613134 4.31258001737297 "2" "1" "1" "1" "1"
2.85951936609092 20.6113777338507 "2" "1" "1" "1" "3"
1.838906429708 3.98616273328662 "2" "1" "1" "1" "3"
1.08477921640252 31.261638907898 "2" "3" "3" "1" "3"
7.8958781805254 3.93998054228723 "2" "1" "1" "1" "1"
1.80206136032939 16.2573035569439 "2" "1" "1" "1" "3"
1.20557101909071 9.61439979270673 "2" "1" "1" "1" "3"
2.30337044410408 3.28282058611512 "2" "1" "1" "1" "3"
1.3780434941873 3.53021098673344 "2" "1" "1" "1" "3"
1.55666584525214 4.13854936510324 "2" "1" "1" "1" "3"
1.28652583621442 15.5822031575844 "2" "1" "1" "1" "3"
2.28534709394644 17.2443890633152 "2" "1" "1" "1" "3"
1.31624116748571 21.5170730120483 "2" "1" "1" "1" "3"
1.12588250543922 31.2362921817188 "2" "3" "3" "1" "3"
3.41711022323909 102.517741413494 "2" "3" "3" "3" "3"
1.20393507461995 62.1801713671456 "2" "3" "3" "1" "3"
1.12992025259882 10.9069551473949 "2" "1" "1" "1" "3"
2.70425551748815 12.0932075139135 "2" "1" "1" "1" "3"
2.92620588458123 18.7722355528715 "2" "1" "1" "1" "3"
3.94312005738016 7.12324669025838 "2" "1" "1" "1" "3"
1.72187752183527 77.6267348411393 "2" "3" "3" "3" "3"
1.38216581847519 79.525106120379 "2" "3" "3" "3" "3"
15.5308408356252 60.0265903991933 "2" "3" "3" "1" "2"
1.48293182626367 14.6909880954772 "2" "1" "1" "1" "3"
3.57464352986755 2.40181625261903 "2" "1" "1" "1" "1"
1.8811259130016 1.35879905335605 "2" "1" "1" "1" "3"
1.08927996489675 17.827330742498 "2" "1" "1" "1" "3"
5.46400650192924 14.6781686916947 "2" "1" "1" "1" "3"
1.89012236054987 4.40165325275273 "2" "1" "1" "1" "3"
2.57588741919937 2.24588211545253 "2" "1" "1" "1" "3"
7.80784615840683 36.9244777245407 "2" "3" "3" "1" "2"
5.88445017089076 2.19193195365369 "2" "1" "1" "1" "1"
3.76520572408083 35.239286406148 "2" "3" "3" "1" "3"
1.30244300436298 4.45841241069138 "2" "1" "1" "1" "3"
4.96837081743364 11.2392998337746 "2" "1" "1" "1" "3"
1.56390693690628 3.25334729999304 "2" "1" "1" "1" "3"
3.19581626719775 52.2324668814368 "2" "3" "3" "1" "3"
2.12081908714026 2.86803189002122 "2" "1" "1" "1" "3"
3.71408744147959 41.1773501543288 "2" "3" "3" "1" "3"
2.26262590382248 10.289518604055 "2" "1" "1" "1" "3"
2.85234337680721 42.1764626560693 "2" "3" "3" "1" "3"
1.33986868336797 19.4787801644745 "2" "1" "1" "1" "3"
1.28009971044958 28.6205113335493 "2" "3" "3" "1" "3"
2.94054391272928 7.27501349896193 "2" "1" "1" "1" "3"
2.96950330956204 3.52892930060625 "2" "1" "1" "1" "3"
2.0154106002301 6.02448937855661 "2" "1" "1" "1" "3"
3.75921011521461 16.6483644052389 "2" "1" "1" "1" "3"
3.17751651248875 21.5327868821077 "2" "1" "1" "1" "3"
2.23619140125811 3.17908708378673 "2" "1" "1" "1" "3"
4.20091627849276 12.4079266786575 "2" "1" "1" "1" "3"
1.09116001427174 28.6754784761908 "2" "3" "3" "1" "3"
2.22851083241403 34.1066795818846 "2" "3" "3" "1" "3"
1.28675456903875 2.67865634752977 "2" "1" "1" "1" "3"
1.44412050260837 29.1700950680258 "2" "3" "3" "1" "3"
1.12544390559196 86.6671334048739 "2" "3" "3" "3" "3"
1.34824293799184 13.1329736430198 "2" "1" "1" "1" "3"
1.00512870401144 62.9025388457836 "2" "3" "3" "1" "3"
3.74347326151075 5.88224163651466 "2" "1" "1" "1" "3"
3.57832868575099 30.0542246885768 "2" "3" "3" "1" "3"
1.95891578588635 18.9262666153938 "2" "1" "1" "1" "3"
1.10708106774837 4.12024281180575 "2" "1" "1" "1" "3"
10.1499126324977 7.55972308070286 "2" "1" "1" "1" "2"
1.73147752787918 6.41380438022316 "2" "1" "1" "1" "3"
2.21452751290053 16.5803898709596 "2" "1" "1" "1" "3"
2.73054416738512 14.1792923156172 "2" "1" "1" "1" "3"
1.4722007624805 25.6813517614248 "2" "1" "3" "1" "3"
2.95101902252975 29.2803427038674 "2" "3" "3" "1" "3"
1.7290061407907 16.0590462380465 "2" "1" "1" "1" "3"
1.64448658842593 40.8424377275591 "2" "3" "3" "1" "3"
1.04399024699411 5.32868337258697 "2" "1" "1" "1" "3"
3.27536649248543 21.6357751964572 "2" "1" "1" "1" "3"
2.82159120529139 6.26569960167196 "2" "1" "1" "1" "3"
3.4428900349045 19.8761097556891 "2" "1" "1" "1" "3"
2.32854178640991 80.6472458251153 "2" "3" "3" "3" "3"
5.92280198237532 1.08144088089466 "2" "1" "1" "1" "1"
3.76967784753981 2.20631046593189 "2" "1" "1" "1" "1"
41.6690102474325 46.099605554477 "3" "3" "3" "1" "2"
9.29424710664898 11.659361041151 "3" "1" "1" "1" "2"
14.2298179175705 10.2454963595673 "3" "1" "1" "1" "2"
18.9415598696356 18.0913355346293 "3" "1" "3" "1" "2"
31.303312140188 13.1375447250903 "3" "2" "2" "1" "2"
19.3024075641753 13.8761385213584 "3" "1" "1" "1" "2"
10.2287803413346 17.7649464966872 "3" "1" "1" "1" "2"
14.7135252747685 27.9840549967232 "3" "3" "3" "1" "2"
20.1117600179733 11.2763788467273 "3" "1" "1" "1" "2"
18.2392855053905 17.5108911055596 "3" "1" "1" "1" "2"
27.5607178314569 39.4312368465548 "3" "3" "3" "1" "2"
9.54187148902648 19.8010166320474 "3" "1" "1" "1" "2"
43.7621325196183 17.8445441700042 "3" "2" "2" "1" "2"
11.8768132410272 15.3930011726916 "3" "1" "1" "1" "2"
13.9725330062211 14.4294141801074 "3" "1" "1" "1" "2"
37.4052618576174 23.5670605069938 "3" "2" "2" "1" "2"
31.1328788801503 34.2159717107627 "3" "3" "3" "1" "2"
10.3152220146731 9.44107757508755 "3" "1" "1" "1" "2"
17.2925238269837 37.0807386321907 "3" "3" "3" "1" "2"
43.7360766471779 22.6012322823973 "3" "2" "2" "1" "2"
45.6460416258729 27.1970209433677 "3" "2" "2" "1" "2"
25.3123570257483 12.8053288558589 "3" "1" "2" "1" "2"
28.957528746778 29.9963554317567 "3" "3" "3" "1" "2"
45.865078115598 21.1034215665878 "3" "2" "2" "1" "2"
9.39174938108772 35.7106650943372 "3" "3" "3" "1" "2"
13.7710616933182 19.2406754619898 "3" "1" "3" "1" "2"
11.7673119259998 14.4921885160729 "3" "1" "1" "1" "2"
26.6372200034989 30.0780693019245 "3" "3" "3" "1" "2"
32.395366159127 28.7527031405809 "3" "2" "3" "1" "2"
19.4677211203231 14.9342744760215 "3" "1" "1" "1" "2"
11.1942731691524 47.2999890090382 "3" "3" "3" "1" "2"
29.4137341669741 16.3142011925103 "3" "1" "2" "1" "2"
13.5353239717299 34.4106248343799 "3" "3" "3" "1" "2"
12.8239844236523 19.6893202844532 "3" "1" "3" "1" "2"
41.6366421563511 21.4422443933309 "3" "2" "2" "1" "2"
56.7804954959734 23.5258405910862 "3" "2" "2" "1" "2"
